date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:05:08	206985/206985	---M-Z	200	added ('OK')	text/html	etag:W/%2232889-+3+DtFJ4xyLNWe0CS4A8E+k8/Cc%22	https://markets.businessinsider.com/commodities	/tmp/cse.lk/202407311404/markets.businessinsider.com/commodities.html	(from https://markets.businessinsider.com/indices)
14:05:09	461245/461245	---M-Z	200	added ('OK')	text/html	etag:W/%22709bd-chk7oQdmhTDkFydeoSVVBK63fKw%22	https://markets.businessinsider.com/cryptocurrencies	/tmp/cse.lk/202407311404/markets.businessinsider.com/cryptocurrencies.html	(from https://markets.businessinsider.com/indices)
14:05:10	541864/541864	---M-Z	200	added ('OK')	text/html	etag:W/%22844a8-3/nynLFudxOXZAc2Gk2eA/EbGP8%22	https://markets.businessinsider.com/currencies	/tmp/cse.lk/202407311404/markets.businessinsider.com/currencies.html	(from https://markets.businessinsider.com/indices)
14:05:11	176267/176267	---M-Z	200	added ('OK')	text/html	etag:W/%222b08b-tPsOvKzfXMr3XdbA2c3i1n42Bak%22	https://markets.businessinsider.com/etfs	/tmp/cse.lk/202407311404/markets.businessinsider.com/etfs.html	(from https://markets.businessinsider.com/indices)
14:05:12	166537/166537	---M-Z	200	added ('OK')	text/html	etag:W/%2228a89-j+DIh+LrhV3ni+C5sM7MneupsZU%22	https://markets.businessinsider.com/news	/tmp/cse.lk/202407311404/markets.businessinsider.com/news.html	(from https://markets.businessinsider.com/indices)
14:05:13	232556/232556	---M-Z	200	added ('OK')	text/html	etag:W/%2238c6c-bnJNwI6mF8rEsmuo1soaTinQcu4%22	https://markets.businessinsider.com/economic-calendar	/tmp/cse.lk/202407311404/markets.businessinsider.com/economic-calendar.html	(from https://markets.businessinsider.com/indices)
14:05:14	1174661/1174661	---M-Z	200	added ('OK')	text/html	etag:W/%2211ec85-eaCxsdWOAA5DpeopkHdAWUGNqfw%22	https://markets.businessinsider.com/earnings-calendar	/tmp/cse.lk/202407311404/markets.businessinsider.com/earnings-calendar.html	(from https://markets.businessinsider.com/indices)
14:05:16	246129/246129	---M-Z	200	added ('OK')	text/html	etag:W/%223c171-Q5ezi/ltXRkIf+ra1jZ1lUCHNtM%22	https://markets.businessinsider.com/stocks/find-stocks	/tmp/cse.lk/202407311404/markets.businessinsider.com/stocks/find-stocks.html	(from https://markets.businessinsider.com/indices)
14:05:16	169305/169305	---M-Z	200	added ('OK')	text/html	etag:W/%2229559-aO26Sml2jnJTAdSPum7ekigrwb8%22	https://markets.businessinsider.com/bonds	/tmp/cse.lk/202407311404/markets.businessinsider.com/bonds.html	(from https://markets.businessinsider.com/indices)
14:05:17	240361/240361	---M-Z	200	added ('OK')	text/html	etag:W/%223aae9-etbgcHNkDE5At/5IztvDTVUYYfE%22	https://markets.businessinsider.com/funds	/tmp/cse.lk/202407311404/markets.businessinsider.com/funds.html	(from https://markets.businessinsider.com/indices)
14:05:18	175502/175502	---M-Z	200	added ('OK')	text/html	etag:W/%222ad8e-cRe45IqKBpg9QwSlgm/WSKw20LU%22	https://markets.businessinsider.com/premarket	/tmp/cse.lk/202407311404/markets.businessinsider.com/premarket.html	(from https://markets.businessinsider.com/indices)
14:05:19	158898/158898	---M-Z	200	added ('OK')	text/html	etag:W/%2226cb2-teEO5tImCbIKjZCvArpuA3baUcE%22	https://markets.businessinsider.com/index/market-movers/dow_jones	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/market-movers/dow_jones.html	(from https://markets.businessinsider.com/indices)
14:05:20	240722/240722	---M-Z	200	added ('OK')	text/html	etag:W/%223ac52-hs68/WiIJ9sG9JeAYWXGjMqI1GQ%22	https://markets.businessinsider.com/index/dow_jones	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/dow_jones.html	(from https://markets.businessinsider.com/indices)
14:05:21	144/144	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2031%20Jul%202024%2014:05:21%20GMT	https://markets.businessinsider.com/index/market-movers	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/market-movers	(from https://markets.businessinsider.com/indices)
14:05:22	144/144	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2031%20Jul%202024%2014:05:22%20GMT	https://markets.businessinsider.com/index/market-movers/Dow_Jones?miRedirects=1	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/market-movers/Dow_Jones2f8c	(from https://markets.businessinsider.com/indices)
14:05:23	158807/158807	---M-Z	200	added ('OK')	text/html	etag:W/%2226c57-Gwy5ueh/xL+fIilgIeHBXzkt8yQ%22	https://markets.businessinsider.com/index/market-movers/dow_jones?miRedirects=2	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/market-movers/dow_jones1020.html	(from https://markets.businessinsider.com/indices)
14:05:24	138/138	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2031%20Jul%202024%2014:05:24%20GMT	https://markets.businessinsider.com/index/components	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/components	(from https://markets.businessinsider.com/indices)
14:05:25	138/138	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2031%20Jul%202024%2014:05:25%20GMT	https://markets.businessinsider.com/index/components/Dow_Jones?miRedirects=1	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/components/Dow_Jones2f8c	(from https://markets.businessinsider.com/indices)
14:05:26	160356/160356	---M-Z	200	added ('OK')	text/html	etag:W/%2227264-N646dN/aJ6Brv7ek8wtNK70jqEQ%22	https://markets.businessinsider.com/index/components/dow_jones?miRedirects=2	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/components/dow_jones1020.html	(from https://markets.businessinsider.com/indices)
14:05:28	130472/130472	---M-Z	200	added ('OK')	text/html	etag:W/%221fda8-IVVhVuu2ocKGIkjZXfzY3Wj5KUA%22	https://markets.businessinsider.com/stocks/dividends	/tmp/cse.lk/202407311404/markets.businessinsider.com/stocks/dividends.html	(from https://markets.businessinsider.com/indices)
14:05:28	160441/160441	---M-Z	200	added ('OK')	text/html	etag:W/%22272b9-TlmsD/CzIGvf6azQf5qVAYm2Xy4%22	https://markets.businessinsider.com/index/components/dow_jones	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/components/dow_jones.html	(from https://markets.businessinsider.com/indices)
14:05:29	275694/275694	---M-Z	200	added ('OK')	text/html	etag:W/%22434ee-t+bQpkPyHur/Y8mgC+m3otcoMs4%22	https://markets.businessinsider.com/index/s&p_500	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/s&p_500.html	(from https://markets.businessinsider.com/indices)
14:05:30	271015/271015	---M-Z	200	added ('OK')	text/html	etag:W/%22422a7-se+vKwbcvPF3cuHUri8r1Vb8jYw%22	https://markets.businessinsider.com/index/nasdaq_100	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/nasdaq_100.html	(from https://markets.businessinsider.com/indices)
14:05:31	138187/138187	---M-Z	200	added ('OK')	text/html	etag:W/%2221bcb-2+GqBJPIvEqZe8KCXXs88MYdi+g%22	https://markets.businessinsider.com/news/ressort/commodities	/tmp/cse.lk/202407311404/markets.businessinsider.com/news/ressort/commodities.html	(from https://markets.businessinsider.com/indices)
14:05:32	170481/170481	---M-Z	200	added ('OK')	text/html	etag:W/%22299f1-H1QzYBW7LLJL6fqSXj9k/Y+mov0%22	https://markets.businessinsider.com/commodities/realtime-list	/tmp/cse.lk/202407311404/markets.businessinsider.com/commodities/realtime-list.html	(from https://markets.businessinsider.com/indices)
14:05:33	163604/163604	---M-Z	200	added ('OK')	text/html	etag:W/%2227f14-G4VOhobYtP077tzgsQmPVt7jIOQ%22	https://markets.businessinsider.com/commodities/gold-price	/tmp/cse.lk/202407311404/markets.businessinsider.com/commodities/gold-price.html	(from https://markets.businessinsider.com/indices)
14:05:34	165361/165361	---M-Z	200	added ('OK')	text/html	etag:W/%22285f1-BKKfdSihNhJQ1lKR08ilLz17kvM%22	https://markets.businessinsider.com/commodities/oil-price	/tmp/cse.lk/202407311404/markets.businessinsider.com/commodities/oil-price.html	(from https://markets.businessinsider.com/indices)
14:05:35	161916/161916	---M-Z	200	added ('OK')	text/html	etag:W/%222787c-B6+9u8Gah4wIN+552tSXXMF22p4%22	https://markets.businessinsider.com/commodities/copper-price	/tmp/cse.lk/202407311404/markets.businessinsider.com/commodities/copper-price.html	(from https://markets.businessinsider.com/indices)
14:05:36	225492/225492	---M-Z	200	added ('OK')	text/html	etag:W/%22370d4-v9eABuhGe6dgedh6T3fDmkRh68o%22	https://markets.businessinsider.com/currencies/btc-usd	/tmp/cse.lk/202407311404/markets.businessinsider.com/currencies/btc-usd.html	(from https://markets.businessinsider.com/indices)
14:05:37	223466/223466	---M-Z	200	added ('OK')	text/html	etag:W/%22368ea-DUAJDIBUd21QAua8K0MJ/vMFap8%22	https://markets.businessinsider.com/currencies/eth-usd	/tmp/cse.lk/202407311404/markets.businessinsider.com/currencies/eth-usd.html	(from https://markets.businessinsider.com/indices)
14:05:38	140681/140681	---M-Z	200	added ('OK')	text/html	etag:W/%2222589-gKxkrLMN3rxqpVU0HygeL9Xw3L8%22	https://markets.businessinsider.com/news/ressort/currencies	/tmp/cse.lk/202407311404/markets.businessinsider.com/news/ressort/currencies.html	(from https://markets.businessinsider.com/indices)
14:05:39	173235/173235	---M-Z	200	added ('OK')	text/html	etag:W/%222a4b3-OfW9ztoRyRl8stt7c/gRXbPGnc4%22	https://markets.businessinsider.com/currencies/realtime-list	/tmp/cse.lk/202407311404/markets.businessinsider.com/currencies/realtime-list.html	(from https://markets.businessinsider.com/indices)
14:05:40	196089/196089	---M-Z	200	added ('OK')	text/html	etag:W/%222fdf9-qVSUC/vTzJ8BvZqkR0zN3KiTBZ0%22	https://markets.businessinsider.com/currency-converter	/tmp/cse.lk/202407311404/markets.businessinsider.com/currency-converter.html	(from https://markets.businessinsider.com/indices)
14:05:41	215335/215335	---M-Z	200	added ('OK')	text/html	etag:W/%2234927-GImXKBlvI9b8umpceYgz3HL+PGs%22	https://markets.businessinsider.com/currencies/eur-usd	/tmp/cse.lk/202407311404/markets.businessinsider.com/currencies/eur-usd.html	(from https://markets.businessinsider.com/indices)
14:05:42	215631/215631	---M-Z	200	added ('OK')	text/html	etag:W/%2234a4f-Tq5H4J937HykBi4h7gcDmr8pjCk%22	https://markets.businessinsider.com/currencies/gbp-usd	/tmp/cse.lk/202407311404/markets.businessinsider.com/currencies/gbp-usd.html	(from https://markets.businessinsider.com/indices)
14:05:43	149932/149932	---M-Z	200	added ('OK')	text/html	etag:W/%22249ac-58ob9NF8LSY1Ktwgem03NayezTs%22	https://markets.businessinsider.com/index/us-dollar-index	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/us-dollar-index.html	(from https://markets.businessinsider.com/indices)
14:05:44	139862/139862	---M-Z	200	added ('OK')	text/html	etag:W/%2222256-11EqW9pjpM/JQquAMAe73xBgdRs%22	https://markets.businessinsider.com/news/ressort/etf	/tmp/cse.lk/202407311404/markets.businessinsider.com/news/ressort/etf.html	(from https://markets.businessinsider.com/indices)
14:05:45	181082/181082	---M-Z	200	added ('OK')	text/html	etag:W/%222c35a-7mO2/fbq7qoi73whAcvEt9xYqsY%22	https://markets.businessinsider.com/etf/finder	/tmp/cse.lk/202407311404/markets.businessinsider.com/etf/finder.html	(from https://markets.businessinsider.com/indices)
14:05:46	271090/271090	---M-Z	200	added ('OK')	text/html	etag:W/%22422f2-Ra6yngzIbbQXP9SHcVOXa8pIbnU%22	https://markets.businessinsider.com/etf/investmentcompanies	/tmp/cse.lk/202407311404/markets.businessinsider.com/etf/investmentcompanies.html	(from https://markets.businessinsider.com/indices)
14:05:47	153193/153193	---M-Z	200	added ('OK')	text/html	etag:W/%2225669-ao+c+Mqor/tGGD2mRYRW7kfHNns%22	https://markets.businessinsider.com/index/dow_jones_global_dow	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/dow_jones_global_dow.html	(from https://markets.businessinsider.com/indices)
14:05:48	288484/288484	---M-Z	200	added ('OK')	text/html	etag:W/%22466e4-celP2Pxq8yy3GxRcMNo5+tO9E2E%22	https://markets.businessinsider.com/index/nasdaq_composite	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/nasdaq_composite.html	(from https://markets.businessinsider.com/indices)
14:05:49	286039/286039	---M-Z	200	added ('OK')	text/html	etag:W/%2245d57-WL3GqW0llGpyqLG1uO08WWkZhgs%22	https://markets.businessinsider.com/index/nyse_international_100	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/nyse_international_100.html	(from https://markets.businessinsider.com/indices)
14:05:50	285641/285641	---M-Z	200	added ('OK')	text/html	etag:W/%2245bc9-zouEtVRX6ugKSfebnG/vsLegkmk%22	https://markets.businessinsider.com/index/nyse_us_100	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/nyse_us_100.html	(from https://markets.businessinsider.com/indices)
14:05:51	153174/153174	---M-Z	200	added ('OK')	text/html	etag:W/%2225656-IWdi1EXoyu2txgyjXrr4YAVZr5c%22	https://markets.businessinsider.com/index/russell_2000	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/russell_2000.html	(from https://markets.businessinsider.com/indices)
14:05:52	245206/245206	---M-Z	200	added ('OK')	text/html	etag:W/%223bdd6-Ro62bitJinPVYmzZRfkoZMVdh9Q%22	https://markets.businessinsider.com/index/s&p_tsx_composite_index	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/s&p_tsx_composite_index.html	(from https://markets.businessinsider.com/indices)
14:05:53	149177/149177	---M-Z	200	added ('OK')	text/html	etag:W/%22246b9-T200K1htYloDo3tM2e6HI2d/0yg%22	https://markets.businessinsider.com/index/vix	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/vix.html	(from https://markets.businessinsider.com/indices)
14:05:54	256505/256505	---M-Z	200	added ('OK')	text/html	etag:W/%223e9f9-rvZqUpyhJrKfVFRXXnA1XUWJUkQ%22	https://markets.businessinsider.com/index/dax	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/dax.html	(from https://markets.businessinsider.com/indices)
14:05:55	250762/250762	---M-Z	200	added ('OK')	text/html	etag:W/%223d38a-S5aDoxZfOrCxgZvyuYyWrSgbx6o%22	https://markets.businessinsider.com/index/divdax-kursindex	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/divdax-kursindex.html	(from https://markets.businessinsider.com/indices)
14:05:58	255455/255455	---M-Z	200	added ('OK')	text/html	etag:W/%223e5df-h0ak0b64dTCFvObmrdSmP//KzkQ%22	https://markets.businessinsider.com/index/mdax	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/mdax.html	(from https://markets.businessinsider.com/indices)
14:06:00	193487/193487	---M-Z	200	added ('OK')	text/html	etag:W/%222f3cf-Ss+ol4LLxDHfwDe60vgQCtN/5JI%22	https://markets.businessinsider.com/index/aex	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/aex.html	(from https://markets.businessinsider.com/indices)
14:06:00	226316/226316	---M-Z	200	added ('OK')	text/html	etag:W/%223740c-GVYdcvEfqQOyOw10aFBqeDSbFYU%22	https://markets.businessinsider.com/index/tecdax	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/tecdax.html	(from https://markets.businessinsider.com/indices)
14:06:01	242002/242002	---M-Z	200	added ('OK')	text/html	etag:W/%223b152-Rg0WhD+cILyNN6002n/vmIdpDSw%22	https://markets.businessinsider.com/index/cac_40	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/cac_40.html	(from https://markets.businessinsider.com/indices)
14:06:02	268078/268078	---M-Z	200	added ('OK')	text/html	etag:W/%224172e-onjCttJSmjbPCIJtRdnhUb+tcwk%22	https://markets.businessinsider.com/index/ftse_100	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/ftse_100.html	(from https://markets.businessinsider.com/indices)
14:06:03	224988/224988	---M-Z	200	added ('OK')	text/html	etag:W/%2236edc-AXf9+h4iURdW6yzPCOMU8+01NqQ%22	https://markets.businessinsider.com/index/ibex_35	/tmp/cse.lk/202407311404/markets.businessinsider.com/index/ibex_35.html	(from https://markets.businessinsider.com/indices)
