date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:15:08	94/94	---MCZ	200	added ('OK')	text/plain	etag:W/%2266b34990-58%22	https://cse.lk/robots.txt		(from )
19:15:09	10615/10615	---MCZ	200	added ('OK')	text/html	etag:W/%2266b34994-2977%22	https://cse.lk/	/tmp/cse.lk/202408101915/cse.lk/index.html	(from )
19:15:10	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2019:15:09%20GMT	http://cse.lk/assets/images/favicon-cse.ico	/tmp/cse.lk/202408101915/cse.lk/assets/images/favicon-cse.0.delayed	(from https://cse.lk/)
19:15:10	0/-1	---M--	301	error ('')			http://cse.lk/assets/images/favicon-cse.ico	/tmp/cse.lk/202408101915/cse.lk/assets/images/favicon-cse.1.delayed	(from https://cse.lk/)
19:15:10	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2019:15:10%20GMT	http://cse.lk/manifest.webmanifest	/tmp/cse.lk/202408101915/cse.lk/manifest.webmanifest	(from https://cse.lk/)
19:15:11	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2019:15:11%20GMT	http://cse.lk/assets/dflip/css/dflip.css	/tmp/cse.lk/202408101915/cse.lk/assets/dflip/css/dflip.css	(from https://cse.lk/)
19:15:12	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2019:15:12%20GMT	http://cse.lk/assets/dflip/css/themify-icons.css	/tmp/cse.lk/202408101915/cse.lk/assets/dflip/css/themify-icons.css	(from https://cse.lk/)
19:15:13	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2019:15:13%20GMT	http://cse.lk/styles.16ebe4b59d96a5966faa.css	/tmp/cse.lk/202408101915/cse.lk/styles.16ebe4b59d96a5966faa.css	(from https://cse.lk/)
19:15:14	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2019:15:14%20GMT	http://cse.lk/assets/dflip/js/dflip.min.js	/tmp/cse.lk/202408101915/cse.lk/assets/dflip/js/dflip.min.js	(from https://cse.lk/)
19:15:15	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2019:15:15%20GMT	http://cse.lk/pages/ebook/ebook.component.html?topic=	/tmp/cse.lk/202408101915/cse.lk/pages/ebook/ebook.component5a9e.html	(from https://cse.lk/)
19:15:16	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2019:15:16%20GMT	http://cse.lk/runtime.c993632c0e5f98dac378.js	/tmp/cse.lk/202408101915/cse.lk/runtime.c993632c0e5f98dac378.js	(from https://cse.lk/)
19:15:17	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2019:15:17%20GMT	http://cse.lk/polyfills-es5.26c7e2ce3c8db04267f9.js	/tmp/cse.lk/202408101915/cse.lk/polyfills-es5.26c7e2ce3c8db04267f9.js	(from https://cse.lk/)
19:15:18	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2019:15:18%20GMT	http://cse.lk/polyfills.4e3216da8ea0b642b681.js	/tmp/cse.lk/202408101915/cse.lk/polyfills.4e3216da8ea0b642b681.js	(from https://cse.lk/)
19:15:19	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2019:15:19%20GMT	http://cse.lk/scripts.78b7621923ff88e7244f.js	/tmp/cse.lk/202408101915/cse.lk/scripts.78b7621923ff88e7244f.js	(from https://cse.lk/)
19:15:20	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2019:15:20%20GMT	http://cse.lk/vendor.fd19de19ac24b8a1aaea.js	/tmp/cse.lk/202408101915/cse.lk/vendor.fd19de19ac24b8a1aaea.js	(from https://cse.lk/)
19:15:21	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2019:15:21%20GMT	http://cse.lk/main.ae6c6c12083fbdb2d24b.js	/tmp/cse.lk/202408101915/cse.lk/main.ae6c6c12083fbdb2d24b.js	(from https://cse.lk/)
